,title,links,song_lyric,artist
412,faz gostoso,http://www.lyrics.com/lyric-lf/1549870/Madonna/Faz+Gostoso,"Come baby, come
Come, vem cá

Come, come to me
Show me how you move your body
I said come, do it good
You know how I like to party
Tão louca, sua boca
Mas essa sua dança me deixa maluca
Com ar de safado (safado)

But today he's saying, ""no way""
Better throw that cachaça away
Boy, I think that you're losing your mind
You act like a fool, a fool all the time
But today he's saying, ""no way"" (hey-yeah)
Better throw that cachaça away (hey-yeah)
Boy, I think that you're losing your mind
You're losing it

Eu não nego ele é safado e ainda por cima é carinhoso
Ele faz tão gostoso
E-ele faz tão gostoso
Ele não quer compromisso e na minha casa é perigoso
Ele faz tão gostoso
E-ele faz tão gostoso
Ele sabe que eu sou casada e ainda amo o meu amor
Ele faz tão gostoso
E-ele faz tão gostoso
Eu me sinto no poder, mas esse cara é perigoso (vai, vai)
Ele faz tão gostoso (vai)
E-ele faz tão gostoso

Go, do it good
There's no rush, just move your body
I said go (go), do it good
You know how I like to party
Sarado, cuidado
Mas esse seu toque me deixa maluca
Com ar de safado

But today he's saying, ""no way"" (hey-yeah)
Better throw that cachaça away (hey-yeah)
Boy, I think that you're losing your mind
You act like a fool, a fool all the time
But today he's saying, ""no way"" (hey-yeah)
Better throw that cachaça away (hey-yeah)
Boy, I think that you're losing your mind
You're losing it

Eu não nego ele é safado e ainda por cima é carinhoso
Ele faz tão gostoso
E-ele faz tão gostoso
Ele não quer compromisso e na minha casa é perigoso
Ele faz tão gostoso
E-ele faz tão gostoso
Ele sabe que eu sou casada e ainda amo o meu amor
Ele faz tão gostoso
E-ele faz tão gostoso
Eu me sinto no poder, mas esse cara é perigoso (safado)
Ele faz tão gostoso (ele faz tão gostoso)
E-ele faz tão gostoso

Ele faz, ele faz, ele faz
Faz tão gostoso
Ele faz, ele faz, ele faz
(Toma que toma que toma, 'tá)
I like to party, party, party
Come baby come, go baby go
Come baby come, go baby go
Come baby come, go baby go
Come baby come (safado)

Eu não nego ele é safado e ainda por cima é carinhoso
Ele faz tão gostoso
E-ele faz tão gostoso (vai, vai)
Ele não quer compromisso e na minha casa é perigoso
Ele faz tão gostoso (faz tão gostoso)
E-ele faz tão gostoso (faz tão gostoso)
Ele sabe que eu sou casada e ainda amo o meu amor
Ele faz tão gostoso
E-ele faz tão gostoso
Eu me sinto no poder, mas esse cara é perigoso (safado)
Ele faz tão gostoso (ele faz tão gostoso)
E-ele faz tão gostoso
Eu não nego ele é safado e ainda por cima é carinhoso (vem cá, gostoso)
Ele faz tão gostoso (vem cá, gostoso)
E-ele faz tão gostoso (vem cá, gostoso)
Ele não quer compromisso e na minha casa é perigoso (vem cá, gostoso)
Ele faz tão gostoso (vem cá, gostoso)
E-ele faz tão gostoso
Ele sabe que eu sou casada e ainda amo o meu amor
Ele faz tão gostoso
E-ele faz tão gostoso
Eu me sinto no poder, mas esse cara é perigoso
Ele faz tão gostoso
E-ele faz tão gostoso

How you move your body (Faz gostoso pra mim, faz gostoso pra mim)
Body, body (vai, vai, vai)
Safado (Faz gostoso pra mim, faz gostoso pra mim)
Ele faz tão gostoso",1
413,has to be,http://www.lyrics.com/lyric-lf/3952425/Madonna/Has+To+Be,"Breathe in, breathe out
I say a little prayer
How the gods above
Could be so unfair

Chorus:

I know there's someone out there
Waiting for me
There must be someone out there
There just has to be

Go on, go on
Don't sit there like a fool
You've graduated from
A different kind of school

(chorus, repeat)

I should be glad that I'm alive
It could have been much worse
I might have never loved at all
And never known what I am worth

How the gods above
Could be so unfair

(chorus, repeat)",1
414,now i'm following you ,http://www.lyrics.com/lyric/35470155/Madonna/Now+I%27m+Following+You+%28Part+I%29,"Let's dance, you can do a little two-step
I'll go anywhere that you step to, 'cause I'm following you.
My feet might be falling out of rhythm,
Don't know what I'm doing with them, but I know I'm following you.

Unlikely as it is to me, on the floor with two left feet
Let's boogie woogie till our hearts skip a beat, but who's counting?
Encore, once again around the dance floor
Romance is in the picture too, now I'm following you.

Unlikely as it is to me, on the floor with two left feet
Let's boogie woogie till our hearts skip a beat, but who's counting?
Encore, once again around the dance floor
Romance is in the picture too, now I'm following you.",1
415,into the hollywood groove,http://www.lyrics.com/lyric/28674721/Madonna/Into+The+Hollywood+Groove,"Missy Elliott:
Uh! Awwww! Who that be? Misdemeanor
On an MIC. Uh! Uh!

Madonna:
Get into the groove. Let me show you
Some moves. It's best you take it
From me, yeah. Get up on your feet.
Let me step to the beat. Show you
How it should be.

Madonna:
Everybody comes to Hollywood. They
Wanna make it in the neighborhood.
They like the smell of it in
Hollywood. How could it hurt you
When it looks so good?

Missy Elliott:
Misdemeanor on an MIC. I got the
Fresh kicks, thick hips, best
Believe me. And Madonna 'bout to
Hurt 'em like a tag team. You
Gonna love us in our GAP jeans.
We walk by, people ask, ""Where
You get them jeans?"" On fire,
Call emergency. G A capital P,
You know how we...

Madonna:
Get into the groove. Let me show you
Some moves. It's best you take it
From me, yeah. Get up on your feet.
Let me step to the beat. Show you
How it should be.

Madonna:
Wanna get to know you in a special
Way. This doesn't happen to me
Everyday. Don't try to hide it,
Love wears no disguise. I see the
Fire burning in your eyes. Only
When I'm dancing, can I feel this
Free? At night, I lock the doors
Where no one else can see. I'm
Tired of dancing here all by
Myself. Tonight, I wanna dance
With someone else.

Madonna:
Get into the groove. Let me show you
Some moves. It's best you take it
From me, yeah. Get up on your feet.
Let me step to the beat. Show you
How it should be.

Missy Elliott:
And let me go and do my thing. I'll
Beat ya hard on the track, if you
Know what I mean. Hollywood and New
York, Madonna is the Queen. And
Misdemeanor say, uh! Uh!

Madonna:
Live out your fantasy here with me.
Just let the music set you free.
Touch my body and move in time.
Now I know you're mine. Now I know
You're mine. Now I know you're mine.
Now I know you're mine. Now I know
You're mine. You've got to...

Madonna:
Get into the groove. Let me show you
Some moves. It's best you take it
From me, yeah. Get up on your feet.
Let me step to the beat. Show you
How it should be.

Madonna:
Get into the groove, boy, you've got
To prove your love to me. Get up on
Your feet, yeah, step to the beat.
Boy, what will it be? You've got to...

Madonna:
Get into the groove. Let me show you
Some moves. It's best you take it
From me, yeah. Get up on your feet.
Let me step to the beat. Show you
How it should be.",1
416,come alive,http://www.lyrics.com/lyric-lf/1549970/Madonna/Come+Alive,"I'm in the sky where I ought to be at, I been watching you
Rocket ship takin' off and that, now I'm onto you
Mouth closed, I don't want your opinion, who you talking to?
Stand out, no I don't wanna blend in, why you want me to?

They say (?)
All I want is peace, peace, peace, peace, peace, peace
See the world, have I seen it all?
I wanna see, see, see, see, see his dreams

Come alive, come alive
Come alive, come alive
Dreams real, it's alive
Come alive, come a-

I can't react how you thought I'd react, I would never for you
Front line, I won't stand in the back 'cause you want me to
Mouth closed, I don't want your opinion, who you talking to?
Stand out, no I don't wanna blend in, why you want me to?

They say (?)
All I want is peace, peace, peace, peace, peace, peace
See the world, have I seen it all?
I wanna see, see, see, see, see his dreams

Come alive, come alive
Come alive, come alive
Dreams real, it's alive
Come alive, come a-
Come alive, come alive
Come alive, come alive
Come alive, come alive
Come alive, come a-
Come alive, come alive
Come alive, come alive
Come alive, come alive
Come alive, come a-

Who you talking to?
Who you talking to?

I'm in the sky where I ought to be at, I been watching you
Rocket ship takin' off and that, now I'm onto you
Mouth closed, I don't want your opinion, who you talking to?
Stand out, no I don't wanna blend in, why you want me to?

They say (?)
All I want is peace, peace, peace, peace, peace, peace
See the world, have I seen it all?
I wanna see, see, see, see, see his dreams

Come alive, come alive
Come alive, come alive
Dreams real, it's alive
Come alive, come a-
Come alive, come alive
Come alive, come alive
Dreams real, it's alive
Come alive, come a-
Come alive, come alive
Come alive, come alive
Come alive, come alive
Come alive, come a-

Front line, I won't stand in the back
Front line, I won't stand in the back
(Come alive, come alive)
(Come alive, come alive)
(Come alive, come alive)
(Come alive, come alive)
(Come alive, come alive)
(Come alive, come alive)
(Come alive, come alive)
(Come alive, come alive)
(Come alive, come alive)
(Come alive, come alive)
(Come alive, come alive)
(Come alive, come alive)
(Come alive, come alive)
(Come alive, come alive)
(Come alive, come alive)
(Come alive, come alive)
(Come alive, come alive)
(Come alive, come alive)
(Come alive, come alive)",1
417,ghv2 megamix,http://www.lyrics.com/lyric-lf/3952433/Madonna/Ghv2+Megamix,"Hey Mister DJ, put a record on.

Tell me, love isn't true, it's just something that we do,
Get get get, getta get get on.
Tell me, everything I'm not,...",1
418,each time you break my heart,http://www.lyrics.com/lyric-lf/3952429/Madonna/Each+Time+You+Break+My+Heart,"Each time you break my heart
Each time you break my heart

I know how it feels to be the talk of the town
I'm not gonna let you go and run around
I ne...",1
419,the closest thing to crazy,http://www.lyrics.com/lyric-lf/3952454/Madonna/The+Closest+Thing+To+Crazy,"Verse 1

How can I think I'm standing strong?
Yet feel the air beneath my feet?
How can happiness feel so wrong?
How can misery feel so sweet?
How can...",1
420,extreme occident,http://www.lyrics.com/lyric-lf/1549865/Madonna/Extreme+Occident,"I went to the far right
Then I went to the far left
I've tried to recover
My center of gravity

I guess I'm lost
I had to pay the cost
The thing that hurt me most
Was that I wasn't lost

I came from the Midwest
Then I went to the Far East
I tried to discover
My own identity

I guess I'm lost
I paid a handsome cost
The thing that hurt the most
Was that I wasn't lost
I wasn't lost

No, I wasn't lost
It was a different feeling
A mix of lucidity, and craziness
But I wasn't lost, you believed me

I was right
And I've got the right
To choose my own life
Like a full circle

Life is a circle, life is a circle
Life is a circle, life is a circle
Life is a circle, life is a circle
Life is a circle, life is a circle

Aquilo que mais magoa
É que eu não estava perdida
Aquilo que mais magoa
É que eu não estava perdida

Guess I'm lost
I had to pay the cost
The thing that hurt me most
Was that I wasn't lost
I wasn't lost",1
421,i don't search i find,http://www.lyrics.com/lyric-lf/1549883/Madonna/I+Don%27t+Search+I+Find,"Finally, enough love

I don't search, I find
I don't search, I find

I found love
I found somethin' new
I found you
Yeah, I found you
Platinum gold
Inside your soul
I found light
I found emotion

I don't search, I don't search
I don't search, I find

It's our gypsy blood
We live between life and death
Waiting to move on
And in the end
We accept it
We shake hands with our fate
And we walk past
There's no rest for us in this world
Finally enough love

I don't search, I find
I found peace (I found peace)
I found a new view (I found a new view)
I found you (I found you)
Yeah, I found you (I found you)

(Platinum gold) I don't search (inside your soul), I find
(Inside your soul, inside your soul)
I don't search, I find (inside your soul)

Finally, enough love
Finally, enough love
(Finally, enough love) Yeah, it's coming (inside your soul)
Finally, enough love (inside your soul)
(Finally, enough love) Yeah, it's coming (inside your soul)
Finally, enough love (finally, enough love)
Yeah, it's coming (inside your soul)
(Inside your soul)
Finally, enough love",1
422,autotune baby,http://www.lyrics.com/lyric-lf/13387/Madonna/Autotune+Baby,"I told you I don't want you all the time
'Cause you're not mine
I'm not in love, but I'm in light
So far it's working fine
But when I need you down, I'm desperate
I'm a little child
Just like an animal, down on my knees
And beggin'

Yeah, all wrapped up, I wanna be your little baby now
Put my head on your shoulder
You can rock me, rock me now
In the middle of the night you can hear me crying loud
Put my head on your shoulder and rock me

Open the door, unlock me
We've got tonight, so rock me now

I'm in my bed, and I'm obsessed
I'm lying wide awake
I need someone like you to come
And put me in my place
'Cause in the day, I can't be tamed
Boy, you don't wanna know
But in the night, my hands are tied
You tell me where to go

Yeah, all wrapped up, I wanna be your little baby now
Put my head on your shoulder
You can rock me, rock me now
In the middle of the night you can hear me crying loud
Put my head on your shoulder and rock me

Open the door, unlock me
We've got tonight, so rock me

Open the door, unlock me
We've got tonight, so rock me now

Rock me now
Rock me now

Yeah, all wrapped up, I wanna be your little baby now
Put my head on your shoulder
You can rock me, rock me now
In the middle of the night you can hear me crying loud
Put my head on your shoulder and rock me

Yeah, all wrapped up, I wanna be your little baby now
Put my head on your shoulder
You can rock me, rock me now
In the middle of the night you can hear me crying loud
Put my head on your shoulder and rock me

You and me, sitting on a tree
You be the daddy, I'll be the baby",1
423,levitating ,http://www.lyrics.com/lyric-lf/2256949/Madonna/Levitating+%5BThe+Blessed+Madonna+Remix%5D,"(Dance)

If you wanna run away with me
I know a galaxy and I can take you for a ride
I had a premonition that we fell into a rhythm
Where the music don't stop for life
Glitter in the sky, glitter in my eyes
Shining just the way I like
If you feeling like you need a little bit of company
You met me at the perfect time

You want me, I want you, baby
My sugarboo, I'm levitating
The Milky Way is separating
Yeah, yeah, yeah

I got you, moonlight, you're my starlight
I need you, all night
Come on, dance with me
I got you, moonlight, you're my starlight
I need you, all night
Come on, dance with me (come and dance with me)

I believe that you're for me, I feel it in our energy
I see it written in the stars
We can go wherever, so let's do it now or never
Baby, nothing's ever, ever too far

Glitter in the sky, glitter in our eyes
Shining just the way we are
I feel like we're forever, every time we get together
No, we're never gonna be apart

You want me, I want you, baby
My sugarboo, I'm levitating
The Milky Way is separating
Yeah, yeah, yeah

I got you, moonlight, you're my starlight
I need you, all night
Come on, dance with me
I got you, moonlight, you're my starlight
I need you, all night
Come on, dance with me (come on, dance with me)

You can fly away with me tonight
You can fly away with me tonight
Baby, let me take you for a ride
(Let me take you for a ride)
You can fly away with me tonight
You can fly away with me tonight
Baby, let me take you for a ride
(Can't stop it, baby) let's go!

Boy, I'm advanced, got my real tight pants
When I back it up I put you in a trance
If you wanna dance then show me all your bands
'Cause tonight I might give you that chance
(Let's get it, skrt) Pull up in the coupe
Ooh, that dude, he look hella cute
Yeah, he looking at me like, ooh
Say my breasts like Betty Boop
Oh my, my, my
Get to sweltering like ay-ay-ay
I'm a freak, I like to play shy
But I will get it poppin', anything I'll try it
Say I'm on his top five list
On a Major Key like Kylie
Don't speak, open up your eyelids
(I can be your girl if you keep it private)

You want me, I want you, baby
My sugarboo, I'm levitating
The Milky Way is separating
Yeah, yeah, yeah

I got you, moonlight, you're my starlight
I need you, all night
Come on, dance with me
(Come on, dance with me)

You can fly away with me tonight
You can fly away with me tonight
Baby, let me take you for a ride
(Come on baby, take you for a ride)
You can fly away with me tonight
You can fly away with me tonight
Baby, let me take you for a ride
(Come on let me take you for a ride)

I got you, moonlight, you're my starlight
I need you, all night
Come on, dance with me (come on, dance with me)
I got you, moonlight, you're my starlight
I need you, all night
Come on, dance with me

I'm levitating
I'm levitating
Come on, come on, come on dance with me
I'm levitating
(Come on let me take you for a ride)
I'm levitating
Come on, come on, come on dance with me
I'm levitating
(I can't stop it baby)",1
424,back that up to the beat,http://www.lyrics.com/lyric-lf/1549893/Madonna/Back+That+Up+To+The+Beat,"Keep on shining your
I'm getting ready for
Let this party go
I'll be back until

Back that up to the
Back that up to the
Bang that drum to the
Back that up to the

I'll be drinking cool Rosé and sometimes Lemon Drops
I'll be wearing diamond grills, and chasing thrills a lot
Now I know how freedom feels, I'm never going to stop
Keep this party going, we'll be dancing 'til we drop

Do it

Your're my metaphor
Guess I'm la-la-low
I'll keep dreaming of
They'll remember us
Means I'm ready for (fun)
Move to the beat of the (drum)
Sway to the rhythm of (one)
Waving around like a

Back that up to the
Back that up to the
Bang that drum to the
Back that up to the
Back that up to the
Back that up to the
Bang that drum to the
Back that up to the

I'll be drinking cool Rosé and sometimes Lemon Drops
I'll be wearing diamond grills, and chasing thrills a lot
Now I know how freedom feels, I'm never going to stop
Keep this party going, we'll be dancing 'til we drop

Now drop, now drop
Now drop, now drop
Now drop, now drop
Now drop, now drop
Now drop, ta-ta

Ra-ta-ta-ta
Ra-ta-ta-ta (drum)
Ra-ta-ta-ta, ra-ra-ra (fuego)

Keep on shining your
I'm getting ready for
Let this falling go
I'll be back until
Leave them ready for
Move to the beat of the
Sway to the rhythm of
Waving around like a (drum)

Back that up to the
Back that up to the
Bang that drum to the
Back that up to the
Back that up to the
Back that up to the
Bang that drum to the
Back that up to the

Back that up to the
Back that up to the
Bang that drum to the
Back that up to the
Back that up to the
Back that up to the
Bang that drum to the
Back that up to the",1
425,looking for mercy,http://www.lyrics.com/lyric-lf/1549886/Madonna/Looking+For+Mercy,"Every night, before I close my eyes
I say a little prayer that you'll have mercy on me
Please dear God, to live inside the divine
Not like I want to die
Teach me to forgive myself
Outlive this hell

Is it really love if it hurts?
Is it really pain if it's inside?
On the outside, I'm strong
Hold my hand, please sympathize
Hard enough tryna forgive
Hard 'nough tryna live
Please don't criticize, yeah
Please, please sympathize, yeah

Somebody to teach me to love
Somebody to help me rise above
I need to survive
I'm looking for

Looking for, looking for, looking for mercy
Looking for, looking for, looking for mercy
I'm looking for, I'm looking for love
Looking for, looking for, looking for mercy
Looking for, looking for, looking for mercy
I'm looking for, I'm looking for mercy

Every night, before I close my eyes
I say a little prayer that you'll have mercy on me
Please dear God, to live inside the divine
Not like I want to die
Teach me to forgive myself
Outlive this hell

Is it really faith if I'm weak?
Can you tell the truth when you live lies?
I'm just looking for the signs
Hold my hand, please sympathize
Hard enough tryna forgive
Hard 'nough tryna live
Flawed, flawed by design, yeah
Please, please sympathize

Somebody to teach me to love
Somebody to help me rise above
I need to survive
I'm looking for (looking for, looking for, looking for, looking for) (mercy)

Looking for, looking for, looking for mercy
Looking for, looking for, looking for mercy
I'm looking for, I'm looking for love
Looking for, looking for, looking for mercy
Looking for, looking for, looking for mercy
I'm looking for, I'm looking for mercy

Somebody to teach me to love
Somebody to help me rise above
I need to survive
I'm looking for

Looking for, looking for, looking for mercy
Looking for, looking for, looking for mercy
I'm looking for, I'm looking for love
Looking for, looking for, looking for mercy
Looking for, looking for, looking for mercy
I'm looking for, I'm looking for mercy
Looking for, looking for, looking for mercy
Looking for, looking for, looking for mercy
I'm looking for, I'm looking for love (looking for, looking for, looking for mercy)
(Looking for, looking for, looking for mercy)
Looking for, looking for, looking for mercy
Looking for, looking for, looking for mercy
I'm looking for, I'm looking for mercy (looking for, looking for, looking for mercy)
(Looking for, looking for, looking for mercy)",1
426,goodbye to innocence,http://www.lyrics.com/lyric-lf/3952434/Madonna/Goodbye+to+Innocence,"I don't wanna say goodbye

There are some who believe that I owe them something
But they're wrong, I owe nothing to no one but myself
And there are some who say they created me
But only my parents will have that acclaim
I took it from there, I am to blame

Chorus:

Say goodbye to anonymity
I have to [have to, have to] say goodbye
To privacy, but most of all
To innocence (repeat 3 times)

My life is not a game that I play to entertain you
And if you can do it better, then you're welcome to my fame
I'm not gonna waste my time correcting myths and rumors
You believe what you wanna believe

(chorus)

I don't wanna say goodbye
I don't need a reason to cry
Kinda makes me wanna
Kinda makes me hafta

Stop and think about it (repeat 3 times)
Do I want to?

I don't [getting up and down]
I don't [getting up and down]
I don't [getting down and up]

Up-up, d-d-down, up-up-up

I don't [getting up and down]
I don't [getting up and down]
I don't [getting up and down]

Up-up, d-d-down, up-up-up

Listen up
It always comes down to this (repeat)

Some people have a snake at the base of their spine
That would suck out your life, that would take all your time
They're called feeders
They're not believers but you must not fear it
They're takers

You know you better stop, stop and think about it (repeat 3 times)

Your innocence (repeat 3 times)

I don't wanna say goodbye to innocence
I don't need a reason to cry, innocence

Hold on to your innocence
Hold on [hold on, hold on], hold on to innocence
Hold on

Stop and think about it, say goodbye, think about it (repeat twice)",1
427,revenge,http://www.lyrics.com/lyric-lf/3952449/Madonna/Revenge,"There is no such thing as revenge
You will not give as good as you got
There is no such thing as an eye for an eye
If you think you're the giver, you're not

There is no such thing as regret
There is no point in placing the blame
Hate destroys the one who hates
And everyone suffers the same

What you see
Is not necessarily what you get
Eyes are the window to the soul
Take your judgements
And let them go

There is only love and respect
To thine own self be true
When you point the finger
There are three fingers pointing back at you

What you see
Is not necessarily what you get
Eyes are the window to the soul
Take your judgements
And let them go
Let them go
Let them go
Let them go

Recognize that God is alive in everyone
Recognize that love lives in us all

What you see
Is not necessarily what you get
Eyes are the window to the soul
Take your judgements
And let them go
Let them go
Let them go
Let them go

What you see
Is not necessarily what you get
Eyes are the window to the soul
Take your judgements
And let them go
Let them go
Let them go
Let them go",1
428,it's so cool,http://www.lyrics.com/lyric/30372493/Madonna/It%27s+So+Cool,"It's so hard to be someone,
it's so hard to be unkwown.
In your heart you are to blame
in your heart you play the game.

Do you realize you pay the price?
Do you know the cost of all your vice?
Save your soul, it's all a test,
save your soul, it's for the best.

We need love (love, love, love, love, love)
We need love (love, love, love, love, love)
We need love (love, love, love, love, love)
We need love (love, love, love, love, love)

Save your soul, little sister
Save your soul, dear little brother.
You need hope, says the preacher,
learn to cope says all my teachers.

Do you really know God's intention?
Do you ever ask what it's all for?
We need love, love and love,
we need more, more and more.

We need love (love, love, love, love, love)
We need love (love, love, love, love, love)
We need love (love, love, love, love, love)
We need love (love, love, love, love, love)

We need love (love, love, love, love, love)
We need love (love, love, love, love, love)
We need love (love, love, love, love, love)
We need love (love, love, love, love, love)

Prophets are telling us
We're near the end
But I am telling you
that it's all pretend.

It's so cool to be uncool,
it's so right to be unright.
It's so good to look so bad,
isn't this the best thing you ever had.

It's so cool to be uncool,
it's so right to be unright.
It's so good to look so bad,
isn't this the best thing you ever had.

We need love (love, love, love, love, love)
We need love (love, love, love, love, love)
We need love (love, love, love, love, love)
We need love (love, love, love, love, love)

We need love (love, love, love, love, love)
We need love (love, love, love, love, love)
We need love (love, love, love, love, love)
We need love (love, love, love, love, love)",1
429,future lovers/i feel love,http://www.lyrics.com/lyric/9985087/Madonna/Future+Lovers-I+Feel+Love,"I'm gonna tell you about love
Let's forget your life
Forget your problems,
Administration, Bills and Loans
Come with me
Come with me

(In the evidence...",1
